Time,Region,UserName,ETSMember,ETSServiceAuto,ETSQuestionAuto,AnswerHit,ETSQuesionManual,UserSays,UserSaysLower,JARVISAnswerKB,KBpageId,KBurl,KBWikiPosition,JARVISAnswerForm,SessionId
2020-08-18T07:11:35.183192Z,TW,,,,,,,service account duo,service account duo,How to Change Service Acccount Password for Windows?,495193857,,,495193857,e5a16c85-4280-4228-8c12-785998208b84
2020-08-18T07:12:21.681073Z,CN,,,,,,,JIRA,jira,JIRA Info,377358318,,,377358318,f498a8ca-2dcd-44cc-9612-dd2934d2620d
2020-08-18T07:13:09.536917Z,TW,,,,,,,@lingyu_tseng's profile,@lingyu_tseng's profile,,,,,,f2649be3-3ace-4b82-806a-cec95aa0ca0d
2020-08-18T07:13:31.752434Z,PH,,,,,,,ACL Request,acl request,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,4b81fa3a-5a8b-4445-baea-ee031ffb34df
2020-08-18T07:14:03.554676Z,PH,,,,,,,allow ACL,allow acl,,,,,,4b81fa3a-5a8b-4445-baea-ee031ffb34df
2020-08-18T07:14:18.979153Z,PH,,,,,,,firewall,firewall,How to Request for a Port Configuration?,21266679,,,21266679,4b81fa3a-5a8b-4445-baea-ee031ffb34df
2020-08-18T07:16:20.612779Z,CN,,,,,,,license,license,,,,,,adfc0e1d-1541-4572-aba7-dcdd8bf76ab0
2020-08-18T07:17:02.678639Z,TW,,,,,,,hello,hello,Global IT Contact Info,355647377,,,355647377,4332983e-952b-4006-923e-bade3983031d
2020-08-18T07:18:00.700603Z,TW,shih_ting_yeh,No,CI,Yes,,,jenkins,jenkins,JIRA Info,377358318,,,377358318,8e9535b7-5d1d-4f2b-aa60-1639b8141e92
2020-08-18T07:18:00.921593Z,PH,,,,,,,ACL Request,acl request,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,4b81fa3a-5a8b-4445-baea-ee031ffb34df
2020-08-18T07:18:43.675735Z,TW,shih_ting_yeh,No,CI,No,,,ldap,ldap,Domain password,355646305,,,355646305,8e9535b7-5d1d-4f2b-aa60-1639b8141e92
2020-08-18T07:18:56.768193Z,TW,,,,,,,firewall,firewall,,,,,,352add85-480d-4bbe-b270-19cefdb181b6
2020-08-18T07:26:06.777506Z,TW,shih_ting_yeh,No,CI,No,,,domain account Authentication,domain account authentication,Account Security Notification FAQ,679398519,,,679398519,8e9535b7-5d1d-4f2b-aa60-1639b8141e92
2020-08-18T07:26:24.538914Z,TW,,,,,,,@lingyu_tseng's profile,@lingyu_tseng's profile,,,,,,91d237d4-083e-4d41-81fe-cc3ad3dff44f
2020-08-18T07:30:10.890223Z,TW,,,,,,,dut,dut,MyToken/ DUO: 3 Ways to use DUO,210191779,,,210191779,0e469d7c-0aa4-43f4-b6b0-0587cb2c7d74
2020-08-18T07:30:11.380189Z,TW,,,,,,,duo,duo,MyToken/DUO: How to activate DUO account,204196427,,,204196427,0e469d7c-0aa4-43f4-b6b0-0587cb2c7d74
2020-08-18T07:38:11.959107Z,MMEA,,,,,,,AWS access,aws access,,,,,,b11a825f-4773-454f-bfde-d3e0bce7d145
2020-08-18T07:40:24.098284Z,PH,,,,,,,Request to Install/reinstall computer,request to install/reinstall computer,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,831d890c-3a66-43d2-8367-a7a8e5e6a87e
2020-08-18T07:40:30.254249Z,PH,,,,,,,software install,software install,,,,,,831d890c-3a66-43d2-8367-a7a8e5e6a87e
2020-08-18T07:41:09.941798Z,APAC,,,,,,,DUO,duo,MyToken/DUO: How to activate DUO account,204196427,,,204196427,5e63046e-97e8-48de-b7bd-b3cca6a4ce4b
2020-08-18T07:43:17.156264Z,TW,,,,,,,DDEI ssh token,ddei ssh token,2018. How to automatic create/update git ssh-key in jenkins,632338048,https://wiki.jarvis.trendmicro.com/pages/viewpage.action?pageId=632338048,Services->Build Service->Self-service CI know-how->2000. Knowledge Of Jenkins CI Setup->2018. How to automatic create/update git ssh-key in jenkins,632338048,1784e784-6863-4c42-b379-2d2c1de9527e
2020-08-18T07:51:12.13016Z,TW,,,,,,,Authentication with ldap,authentication with ldap,,,,,,fe88e4ab-4a55-49c1-b2c0-26bd6aba18d9
2020-08-18T07:51:18.38488Z,TW,,,,,,,ADFS,adfs,How to integrate ADFS from SaaS,344626217,,,344626217,b5ece41f-451f-448d-9484-6d9cb46b188b
2020-08-18T07:51:41.757115Z,TW,,,,,,,ldap,ldap,Domain password,355646305,,,355646305,fe88e4ab-4a55-49c1-b2c0-26bd6aba18d9
2020-08-18T07:52:19.823562Z,TW,,,,,,,dn,dn,,,,,,fe88e4ab-4a55-49c1-b2c0-26bd6aba18d9
2020-08-18T07:52:50.377813Z,PH,,,,,,,ACL,acl,Acronym Info,370935757,,,370935757,fafbd33f-8c79-43d8-8ae8-2307e0590608
2020-08-18T07:52:55.546868Z,TW,,,,,,,AD security groups,ad security groups,Security group,391024618,,,391024618,b5ece41f-451f-448d-9484-6d9cb46b188b
2020-08-18T07:53:04.159369Z,Europe,,,,,,,Outlook,outlook,How Do I Disable Cached Mode in Outlook,21266696,,,21266696,5d7c52b1-7f31-4faa-8729-677bd043dd21
2020-08-18T07:54:01.110668Z,TW,,,,,,,firewall,firewall,,,,,,126c8d2d-be1f-483d-8257-129f5aeef514
2020-08-18T07:54:40.566671Z,TW,,,,,,,ADFS,adfs,How to integrate ADFS from SaaS,344626217,,,344626217,220f803c-e316-445e-9a80-6d68c5bab37e
2020-08-18T07:55:06.367732Z,TW,,,,,,,Create New AD Security Group for AWS,create new ad security group for aws,Security group,391024618,,,391024618,220f803c-e316-445e-9a80-6d68c5bab37e
2020-08-18T07:55:27.610692Z,Europe,,,,,,,Office 365,office 365,Office 365,365597939,,,365597939,5d7c52b1-7f31-4faa-8729-677bd043dd21
2020-08-18T07:55:37.171989Z,PH,,,,,,,ACL,acl,Acronym Info,370935757,,,370935757,fafbd33f-8c79-43d8-8ae8-2307e0590608
2020-08-18T08:01:41.560797Z,TW,,,,,,,firewall,firewall,,,,,,126c8d2d-be1f-483d-8257-129f5aeef514
2020-08-18T08:05:53.554396Z,TW,,,,,,,delete account,delete account,,,,,,f3901895-6fc8-49a9-bdd6-116c43b6e753
2020-08-18T08:07:57.259174Z,Europe,,,,,,,delete dns,delete dns,How Do I Submit DNS Request?,21266703,,,21266703,5ffe7641-83e7-48f9-9644-a52bf4d89473
2020-08-18T08:12:02.467731Z,TW,,,,,,,ADFS,adfs,How to integrate ADFS from SaaS,344626217,,,344626217,545526eb-a06d-4c7b-afc7-6316d3fa0fde
2020-08-18T08:19:10.83015Z,TW,,,,,,,ADFS,adfs,How to integrate ADFS from SaaS,344626217,,,344626217,976a58d9-f45e-49a3-bf4e-4a3730d6abba
2020-08-18T08:19:58.010035Z,TW,,,,,,,Creating new AD Security Group,creating new ad security group,Security group,391024618,,,391024618,976a58d9-f45e-49a3-bf4e-4a3730d6abba
2020-08-18T08:21:20.885922Z,PH,mare,No,Harbor,Yes,,,docker,docker,Harbor best practice,671308489,https://wiki.jarvis.trendmicro.com/display/ETSKF/Harbor+best+practice,Services->Lab Service->ETS Docker Registries->Harbor best practice,671308489,236e2084-9e68-462f-bcab-cdf23a60cc77
2020-08-18T08:23:36.3689Z,APAC,,,,,,,User Locked,user locked,OneDrive: How to copy/move folders/files between users on OneDrive,157525286,,,157525286,fa95a6db-0db8-47a3-a2b6-653452385139
2020-08-18T08:36:54.221451Z,TW,,,,,,,acl,acl,Acronym Info,370935757,,,370935757,bb64530a-3f79-4800-8837-eb677b0ccec3
2020-08-18T08:38:48.157556Z,TW,,,,,,,acl request,acl request,,,,,,d060775b-4e2f-4801-b6d7-a0c41a711f68
2020-08-18T08:38:54.975058Z,TW,,,,,,,firewall,firewall,,,,,,d060775b-4e2f-4801-b6d7-a0c41a711f68
2020-08-18T08:38:55.80153Z,TW,,,,,,,Request to Install/reinstall computer,request to install/reinstall computer,Global IT Contact Info,355647377,,,355647377,d060775b-4e2f-4801-b6d7-a0c41a711f68
2020-08-18T08:39:02.425465Z,TW,,,,,,,firewall,firewall,,,,,,d060775b-4e2f-4801-b6d7-a0c41a711f68
2020-08-18T08:40:03.897771Z,TW,,,,,,,acl,acl,Acronym Info,370935757,,,370935757,9fbf73ca-f380-4fe9-8aa7-1b95a1eb3935
2020-08-18T08:40:12.965173Z,TW,,,,,,,firewall,firewall,,,,,,59d1aaa0-0bba-49ea-a6cf-538c14aab91a
2020-08-18T08:40:39.168083Z,TW,,,,,,,peggy wu,peggy wu,,,,,,f2e3f2da-c33e-4cbb-987c-83924964b121
2020-08-18T08:40:40.120287Z,PH,,,,,,,ACL Request,acl request,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,48792c40-8475-432a-9579-2f7475e88efa
2020-08-18T08:49:18.840329Z,Europe,,,,,,,sfdc,sfdc,,,,,,e513fd1a-2f4e-41e6-95e2-e8a2b76b2c63
2020-08-18T08:49:54.135494Z,TW,,,,,,,email distribution list,email distribution list,Modify distribution list in MS outlook 2016,21266504,,,21266504,a7fa1f2a-9466-4c8b-a420-58f87ac2a766
2020-08-18T08:54:56.788428Z,TW,,,,,,,ADFS,adfs,How to integrate ADFS from SaaS,344626217,,,344626217,8d9eb641-b6f2-43e0-8443-7c847d45b094
2020-08-18T08:55:16.271501Z,TW,,,,,,,Creating new AD Security Group,creating new ad security group,Security group,391024618,,,391024618,8d9eb641-b6f2-43e0-8443-7c847d45b094
2020-08-18T08:59:58.154549Z,TW,,,,,,,assets,assets,Brand Corporate Identity Assets,355647150,,,355647150,3e165b8f-8a03-4280-bc2d-83afc73c54ef
2020-08-18T09:01:43.265248Z,CN,,,,,,,zoom chat history,zoom chat history,,,,,,7eee0bc6-ed47-4929-bfa7-0d4bbc968e5a
2020-08-18T09:08:43.914176Z,CN,,,,,,,get back the chat history on zoom,get back the chat history on zoom,,,,,,d03dc937-6cce-41c2-ad31-5abc0cdbaf5b
2020-08-18T09:13:05.875989Z,CN,,,,,,,domain account,domain account,MyToken/DUO: Register multiple domain accounts to the same device,210179623,,,210179623,db4f590a-e55b-4645-80b7-d3b90a64034b
2020-08-18T09:37:40.765452Z,CN,,,,,,,domain account,domain account,MyToken/DUO: Register multiple domain accounts to the same device,210179623,,,210179623,b69705da-3031-4014-87ef-a1a581ab188f
2020-08-18T09:46:18.089543Z,Europe,,,,,,,There is a problem on the form for provisioning a new account,there is a problem on the form for provisioning a new account,Europe IT Contact Info,425821972,,,425821972,cdf34104-3570-4da2-9e73-62f91218bb8c
2020-08-18T09:51:39.263999Z,TW,,,,,,,onedrive,onedrive,How to Sign in to OneDrive via Client App,121744816,,,121744816,0dabb53d-13fa-4935-9578-626fca1a8a59
2020-08-18T09:58:32.053695Z,TW,,,,,,,ADFS,adfs,How to integrate ADFS from SaaS,344626217,,,344626217,4f9538e7-d561-4a23-8def-c2ee9aa59d13
2020-08-18T09:58:52.740518Z,TW,,,,,,,create ad security group,create ad security group,Security group,391024618,,,391024618,4f9538e7-d561-4a23-8def-c2ee9aa59d13
2020-08-18T10:09:01.006922Z,PH,,,,,,,avaya pin code,avaya pin code,Using Company Phone to Call-Out (PH Office),21266509,,,21266509,f54c05a6-7a8b-4868-a17f-8c4433502855
2020-08-18T10:10:45.062412Z,PH,,,,,,,PIN Code for Calls,pin code for calls,Using Company Phone to Call-Out (PH Office),21266509,,,21266509,4d7c4655-b9c4-42cb-96bf-85685c25cc20
2020-08-18T10:12:44.411111Z,APAC,,,,,,,CLP,clp,,,,,,0b81e481-03ff-4daf-a93b-86e7533bf96d
2020-08-18T10:12:59.308952Z,PH,,,,,,,how to file a ticket to IT,how to file a ticket to it,Requesting New Agent Login ID,21266656,,,21266656,4d7c4655-b9c4-42cb-96bf-85685c25cc20
2020-08-18T10:13:51.964841Z,PH,,,,,,,Hi! I would like to file a case ticket to IT.,hi! i would like to file a case ticket to it.,Requesting New Agent Login ID,21266656,,,21266656,43ae686b-ffa3-4f74-95a4-12dbd00c61ea
2020-08-18T10:15:05.593301Z,Europe,,,,,,,get intelliconnect credentials,get intelliconnect credentials,,,,,,523e64c9-21ad-40d5-8f05-eb4d43aa01a6
2020-08-18T10:15:31.63804Z,Europe,,,,,,,intelliconnect,intelliconnect,,,,,,523e64c9-21ad-40d5-8f05-eb4d43aa01a6
2020-08-18T10:15:46.721859Z,Europe,,,,,,,intelligence connection,intelligence connection,,,,,,523e64c9-21ad-40d5-8f05-eb4d43aa01a6
2020-08-18T10:15:54.039401Z,Europe,,,,,,,threatconnect,threatconnect,,,,,,523e64c9-21ad-40d5-8f05-eb4d43aa01a6
2020-08-18T10:16:26.362167Z,Europe,,,,,,,threatconnect api,threatconnect api,06. TestRail Restful api for test automation,661229556,https://wiki.jarvis.trendmicro.com/display/ETSKF/06.+TestRail+Restful+api+for+test+automation,Services->Test Case Management->1.TestRail Introduction->06. TestRail Restful api for test automation,661229556,523e64c9-21ad-40d5-8f05-eb4d43aa01a6
2020-08-18T10:25:09.979897Z,TW,,,,,,,dns,dns,How Do I Submit DNS Request?,21266703,,,21266703,7954c664-1bc4-4045-872e-48d161973509
2020-08-18T10:32:48.912089Z,PH,,,,,,,iasset,iasset,,,,,,799acddb-2fa2-488a-95ec-f3aa1ed123ce
2020-08-18T10:32:58.667721Z,PH,,,,,,,asset,asset,PH Asset Info,391024480,,,391024480,799acddb-2fa2-488a-95ec-f3aa1ed123ce
2020-08-18T10:35:07.787991Z,TW,,,,,,,DNS,dns,How Do I Submit DNS Request?,21266703,,,21266703,9245eb27-5f8e-43b6-b123-104cba154a01
2020-08-18T10:36:38.97472Z,CN,charlie_cao,Yes,Nexus,Yes,,,Nexus,nexus,ETS Nexus Service Introduction,495194477,https://wiki.jarvis.trendmicro.com/display/ETSKF/ETS+Nexus+Service+Introduction,Services->Nexus Repository Manager->ETS Nexus Service Introduction,495194477,3ece64e3-dba3-40f1-a678-2212985734d8
2020-08-18T10:39:50.188254Z,Europe,,,,,,,email,email,Reporting Spam Emails to Infosec,21266705,,,21266705,fbcc3d06-f78f-480e-8bfa-60933c0acbc5
2020-08-18T10:40:48.58426Z,PH,,,,,,,BPG Compliance,bpg compliance,DEP_ASLR Compliance Process,87749368,https://wiki.jarvis.trendmicro.com/display/ETSKF/DEP_ASLR+Compliance+Process,Services->Software Build Security Process->Software Build Security Process (Deprecated)->DEP_ASLR Compliance Process,87749368,ff7da6c3-b6ba-4864-8436-f5fb65fe8c9f
2020-08-18T10:41:13.789163Z,PH,,,,,,,compliance report,compliance report,DEP_ASLR Compliance Process,87749368,https://wiki.jarvis.trendmicro.com/display/ETSKF/DEP_ASLR+Compliance+Process,Services->Software Build Security Process->Software Build Security Process (Deprecated)->DEP_ASLR Compliance Process,87749368,ff7da6c3-b6ba-4864-8436-f5fb65fe8c9f
2020-08-18T10:41:49.307117Z,TW,,,,,,,dns,dns,How Do I Submit DNS Request?,21266703,,,21266703,9296bf76-d1a3-42ea-9ff7-2d3ddc316813
2020-08-18T10:42:58.61367Z,PH,,,,,,,bsp,bsp,,,,,,f3db0008-087f-40ac-97e5-5b9bfd1c1d4a
2020-08-18T10:54:47.188031Z,PH,,,,,,,desktop,desktop,How to RDP in RGW for Windows,636611921,,,636611921,607b426a-ee8f-4355-b9d5-70714c6e2bf7
2020-08-18T10:58:13.528182Z,NABU,,,,,,,Hi ðŸ‘‹,hi ðŸ‘‹,,,,,,c00bfca7-6207-411b-9e98-9fb621e9b71a
2020-08-18T11:07:49.339228Z,TW,,,,,,,vm resource,vm resource,Request for a Virtual Machine,21266707,,,21266707,e7ccb254-5d40-4fbe-8c07-c809022cdf6b
2020-08-18T11:44:13.124738Z,PH,,,,,,,JIRA,jira,JIRA Info,377358318,,,377358318,5113cd3e-ebb9-43a4-9326-26bd175a41ce
2020-08-18T11:45:47.725609Z,APAC,,,,,,,EFH,efh,,,,,,3738ec25-318e-46e2-98ce-d07470ea37b1
2020-08-18T11:45:50.234485Z,APAC,,,,,,,WFH,wfh,,,,,,3738ec25-318e-46e2-98ce-d07470ea37b1
2020-08-18T11:45:55.97917Z,APAC,,,,,,,PH-WFH,ph-wfh,[PH-WFH] Machine Transport Request,605556991,,,605556991,3738ec25-318e-46e2-98ce-d07470ea37b1
2020-08-18T12:16:36.975319Z,APAC,,,,,,,[PH-WFH] Machine Transport Request,[ph-wfh] machine transport request,[PH-WFH] Machine Transport Request,605556991,,,605556991,0ade5c83-0c44-4935-b486-f23f56cb91a1
2020-08-18T12:17:12.480516Z,APAC,,,,,,,[PH-WFH] Machine Transport Request,[ph-wfh] machine transport request,[PH-WFH] Machine Transport Request,605556991,,,605556991,ca3be0b6-274e-4d48-9035-cdee68ed74ac
2020-08-18T12:23:00.410357Z,TW,,,,,,,inbox,inbox,,,,,,5f5da988-4f57-46cc-a3e8-e00ea69b6be1
2020-08-18T12:27:08.987019Z,NABU,,,,,,,XDRÂ  DEMO,xdrÂ  demo,XDR,446539526,,,446539526,d2e97614-511b-477b-844d-60a79e6e5a9d
2020-08-18T12:34:26.775231Z,NABU,johanc,No,VCM,No,,,duo,duo,MyToken/DUO: How to activate DUO account,204196427,,,204196427,999c0c0b-59f5-4b26-b919-baf1a6fec63e
2020-08-18T12:37:07.206158Z,NABU,johanc,No,VCM,Yes,,,github,github,GitHub overview,664317108,https://wiki.jarvis.trendmicro.com/display/ETSKF/GitHub+overview,Services->VCM Service->GitHub EE->GitHub overview,664317108,999c0c0b-59f5-4b26-b919-baf1a6fec63e
2020-08-18T12:44:17.350182Z,MMEA,,,,,,,email issue,email issue,,,,,,4abd43a6-bd16-44ef-8785-7a88f3309f49
2020-08-18T12:55:05.176864Z,NABU,,,,,,,DUP,dup,,,,,,f34cfbe7-c988-415a-9a64-5ac61469a5d8
2020-08-18T12:55:09.381144Z,NABU,,,,,,,DUO,duo,MyToken/DUO: How to activate DUO account,204196427,,,204196427,f34cfbe7-c988-415a-9a64-5ac61469a5d8
2020-08-18T13:15:53.859923Z,NABU,,,,,,,duo,duo,MyToken/DUO: How to activate DUO account,204196427,,,204196427,96b38c04-d288-41e4-8611-2da69ab94a4b
2020-08-18T13:34:37.887841Z,PH,,,,,,,activation code,activation code,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,27305812-6256-4ade-a830-6abea388cf53
2020-08-18T13:48:32.591518Z,NABU,,,,,,,can't change domain password,can't change domain password,Password Policies,636120120,,,636120120,8fe1ff4b-c8ac-4611-83de-43142a6833c0
2020-08-18T14:01:21.299662Z,NABU,,,,,,,segjira,segjira,,,,,,d1f7cda2-bae1-4c84-8f4a-18a00283e333
2020-08-18T14:01:36.287181Z,NABU,,,,,,,Seg-jira,seg-jira,JIRA Info,377358318,,,377358318,d1f7cda2-bae1-4c84-8f4a-18a00283e333
2020-08-18T14:07:30.355159Z,NABU,,,,,,,XDR Demo Cloud,xdr demo cloud,XDR,446539526,,,446539526,bc39e1f4-455a-44bb-bbe8-aa20107e500e
2020-08-18T14:07:46.650736Z,NABU,,,,,,,XDR,xdr,XDR,446539526,,,446539526,bc39e1f4-455a-44bb-bbe8-aa20107e500e
2020-08-18T14:07:58.685151Z,NABU,,,,,,,duo,duo,MyToken/DUO: How to activate DUO account,204196427,,,204196427,57e7be4b-12dc-4ba4-8b75-8f280c2f97b0
2020-08-18T14:32:27.358962Z,MMEA,,,,,,,xdr demo,xdr demo,XDR,446539526,,,446539526,5e443374-21d3-403d-912f-7b95b069ae39
2020-08-18T14:32:43.955287Z,MMEA,,,,,,,xdr demo,xdr demo,XDR,446539526,,,446539526,b23b45c1-337e-438e-8f07-c3caaf99b184
2020-08-18T14:33:52.66279Z,NABU,,,,,,,xdr demo,xdr demo,XDR,446539526,,,446539526,b23b45c1-337e-438e-8f07-c3caaf99b184
2020-08-18T14:52:38.403938Z,NABU,,,,,,,XDR,xdr,XDR,446539526,,,446539526,eea0cf42-ff5b-4dc9-9585-dc3afb406483
2020-08-18T15:21:17.65145Z,Europe,,,,,,,navision,navision,,,,,,d5f34256-b41d-415f-80e7-870a07da6ade
2020-08-18T15:23:45.668269Z,NABU,,,,,,,Modify member from a existing DL,modify member from a existing dl,NABU Mobile Phone,374902470,,,374902470,48c3db00-8ff2-4ada-8bfa-64acc01558cc
2020-08-18T15:23:48.761035Z,NABU,,,,,,,distributio,distributio,,,,,,48c3db00-8ff2-4ada-8bfa-64acc01558cc
2020-08-18T15:34:28.055854Z,NABU,,,,,,,å¾®æœº,å¾®æœº,,,,,,eafc839f-d34d-4c26-af94-0610f86b43ed
2020-08-18T15:34:54.669271Z,NABU,,,,,,,tmsm adding exclusion,tmsm adding exclusion,,,,,,eafc839f-d34d-4c26-af94-0610f86b43ed
2020-08-18T15:35:26.044442Z,NABU,,,,,,,submit a new case,submit a new case,New Hire Checklist,370957432,,,370957432,eafc839f-d34d-4c26-af94-0610f86b43ed
2020-08-18T15:35:34.355839Z,NABU,,,,,,,Need AD account added to groups,need ad account added to groups,Domain Account Lockout,90815979,,,90815979,83e8c90a-2fc4-4cb2-8766-bc7613f293e4
2020-08-18T15:37:05.336528Z,NABU,,,,,,,adding exclusion to Trend Micro Security For Mac,adding exclusion to trend micro security for mac,Apple Hardware Models,636112352,,,636112352,8b01794c-0bf4-441c-bbe8-6473a1eab507
2020-08-18T15:37:22.980619Z,NABU,,,,,,,Create DNS Record,create dns record,OneDrive: Create files and folders,130760991,,,130760991,5baf10a8-bb14-4d8f-8f8a-5a666f3fdf9d
2020-08-18T15:39:02.97928Z,NABU,,,,,,,create modify distribution case,create modify distribution case,OneDrive: Create files and folders,130760991,,,130760991,83e8c90a-2fc4-4cb2-8766-bc7613f293e4
2020-08-18T16:01:49.476668Z,NABU,,,,,,,GCP account,gcp account,Domain Account Lockout,90815979,,,90815979,6ad22e85-50a6-476e-921b-c89d2781ee72
2020-08-18T16:06:46.649625Z,PH,,,,,,,Product Request,product request,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,80bef97c-ed25-4c21-840c-7810d81c7f20
2020-08-18T16:07:18.055104Z,PH,,,,,,,Product Reques,product reques,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,80bef97c-ed25-4c21-840c-7810d81c7f20
2020-08-18T16:07:25.265587Z,PH,,,,,,,product request,product request,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,80bef97c-ed25-4c21-840c-7810d81c7f20
2020-08-18T16:07:59.388661Z,PH,,,,,,,TM Product Request,tm product request,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,80bef97c-ed25-4c21-840c-7810d81c7f20
2020-08-18T16:30:19.13789Z,PH,,,,,,,desktop,desktop,How to RDP in RGW for Windows,636611921,,,636611921,edb0dfd7-0470-48f6-8aa2-8b907a95a20d
2020-08-18T16:32:56.410695Z,NABU,,,,,,,authorization failed labman,authorization failed labman,Account Security Notification FAQ,679398519,,,679398519,1855729c-946f-486a-bd69-1ddaf02c15aa
2020-08-18T16:53:10.933103Z,NABU,,,,,,,tickets opened by someone else,tickets opened by someone else,How to Open a Support Case,679394542,,,679394542,888c83d0-8e2e-455a-ba6e-07022ec8edcd
2020-08-18T16:59:28.824601Z,NABU,,,,,,,internal search,internal search,New Hire Checklist,370957432,,,370957432,605f8e9d-e0b5-446a-9a9a-2bdaf9398aa9
2020-08-18T17:00:39.433639Z,NABU,,,,,,,intsearch,intsearch,,,,,,605f8e9d-e0b5-446a-9a9a-2bdaf9398aa9
2020-08-18T17:07:05.291062Z,PH,,,,,,,VDI,vdi,How to set up VDI Workspace,636611939,,,636611939,1f76446b-b813-4b74-9f91-d0bd04efa348
2020-08-18T17:28:40.648858Z,NABU,,,,,,,add member to distribution list,add member to distribution list,Modify distribution list in MS outlook 2016,21266504,,,21266504,2c467686-1bca-48bb-b7fd-01f4221cf1a4
2020-08-18T17:29:51.291789Z,NABU,,,,,,,No contact in outlook,no contact in outlook,Using VOIP (Nortel) Phones for Calls within Trend Offices,21266683,,,21266683,597ba135-4988-4d20-bbf8-20d1ff5b2993
2020-08-18T18:03:36.204748Z,NABU,,,,,,,account name,account name,,,,,,5366926a-a082-463d-b6a8-f12f861b6c1e
2020-08-18T18:04:29.576143Z,NABU,,,,,,,TPlab,tplab,Lab Network,679394495,,,679394495,e26f3e6b-33c7-49e0-a7b3-59d582715f01
2020-08-18T18:40:41.358704Z,NABU,,,,,,,Transfer DL to new owner,transfer dl to new owner,New Hire Checklist,370957432,,,370957432,16f3ebca-46c7-4b2d-ad8f-0113f699bfdc
2020-08-18T18:40:45.27753Z,NABU,,,,,,,infosec scan ad security group,infosec scan ad security group,,,,,,16f3ebca-46c7-4b2d-ad8f-0113f699bfdc
2020-08-18T18:40:52.094494Z,NABU,,,,,,,infosec scan ad security group,infosec scan ad security group,NABU 911,365605328,,,365605328,16f3ebca-46c7-4b2d-ad8f-0113f699bfdc
2020-08-18T18:51:12.056108Z,NABU,,,,,,,infosec,infosec,,,,,,c9e71213-26b8-4d27-b181-6882af80a5bd
2020-08-18T18:51:47.727368Z,NABU,,,,,,,infosec,infosec,,,,,,4dba7101-91bf-46e2-a664-0a39687f7463
